name,state,latitude,longitude,population
Lyons,OR,44.77457,-122.61509,1187
Lyons Falls,NY,43.62535,-75.36712,565
Lytle,TX,29.23329,-98.79641,2869
Lytle Creek,CA,34.25917,-117.50005,701
Lā‘ie,HI,21.64547,-157.92250,6138
MAF,TX,31.99735,-102.07791,132524
MEM,TN,35.14953,-90.04898,633104
MFE,TX,26.20341,-98.23001,140269
MGM,AL,32.36681,-86.29997,195287
MHT,NH,42.99564,-71.45479,110229
MIA,FL,25.77427,-80.19366,487014
MKC,MO,39.09973,-94.57857,475378
MKE,WI,43.03890,-87.90647,563531
MOB,AL,30.69436,-88.04305,183289
MOD,CA,37.63910,-120.99688,211266
MSC,AZ,33.42227,-111.82264,471825
MSN,WI,43.07305,-89.40123,280305
MSP,MN,44.97997,-93.26384,410939
MSY,LA,29.95465,-90.07507,362701
Ma'ili,HI,21.41629,-158.17531,9488
Mabank,TX,32.36653,-96.10081,3309
Mabel,MN,43.52052,-91.76959,760
Maben,MS,33.55540,-89.08478,874
Mableton,GA,33.81872,-84.58243,37115
Mabscott,WV,37.77095,-81.20843,1372
Mabton,WA,46.21485,-119.99671,2302
MacArthur,WV,37.75845,-81.21260,1500
Macclenny,FL,30.28218,-82.12206,6487
Macdona,TX,29.32579,-98.69113,559
Macedon,NY,43.06923,-77.29887,1479
Macedonia,OH,41.31367,-81.50845,11686
Machesney Park,IL,42.34724,-89.03900,22927
Machias,ME,44.71508,-67.46138,1274
Machias,WA,47.98149,-122.04596,1178
Machiasport,ME,44.69869,-67.39471,1206
Mack,OH,39.15811,-84.64967,11585
Mackinaw,IL,40.53698,-89.35759,1923
Mackinaw City,MI,45.77770,-84.72982,802
Macksville,KS,37.95918,-98.96871,538
Macomb,IL,40.45921,-90.67180,18547
Macon,GA,32.84069,-83.63240,91351
Macon,IL,39.71282,-88.99702,1131
Macon,MO,39.74226,-92.47269,5436
Macon,MS,33.10540,-88.56088,2616
Macungie,PA,40.51593,-75.55519,3134
Macy,NE,42.11305,-96.35642,1023
Madawaska,ME,47.35532,-68.32171,2967
Madbury,NH,43.16925,-70.92395,1607
Madeira,OH,39.19089,-84.36355,8976
Madeira Beach,FL,27.79808,-82.79732,4380
Madelia,MN,44.05079,-94.41830,2250
Madera,CA,36.96134,-120.06072,64208
Madera Acres,CA,37.01911,-120.06683,9163
Madill,OK,34.09038,-96.77167,3923
Madison,AL,34.69926,-86.74833,46962
Madison,AR,35.01315,-90.72261,707
Madison,CA,38.67935,-121.96830,503
Madison,CT,41.27954,-72.59843,19100
Madison,FL,30.46938,-83.41293,2880
Madison,GA,33.59568,-83.46794,4026
Madison,IL,38.68255,-90.15705,3868
Madison,IN,38.73589,-85.37996,12040
Madison,KS,38.13558,-96.13583,652
Madison,ME,44.79756,-69.87978,2630
Madison,MN,45.00968,-96.19588,1462
Madison,MO,39.47365,-92.20990,535
Madison,MS,32.46181,-90.11536,25799
Madison,NC,36.38542,-79.95949,2197
Madison,NE,41.82834,-97.45505,2371
Madison,NH,43.89924,-71.14840,2113
Madison,NJ,40.75982,-74.41710,16126
Madison,OH,41.77116,-81.04982,3182
Madison,SD,44.00608,-97.11395,7258
Madison,WI,43.07305,-89.40123,280305
Madison,WV,38.06705,-81.81929,2929
Madison Center,CT,41.27925,-72.60048,2290
Madison Heights,MI,42.48587,-83.10520,30198
Madison Heights,VA,37.43098,-79.12308,11285
Madison Lake,MN,44.20441,-93.81551,1094
Madison Park,MD,39.30449,-76.62722,1925
Madison Park,NJ,40.45150,-74.30792,7144
Madison-Eastend,MD,39.30077,-76.57691,1824
Madisonas,WI,43.07305,-89.40123,280305
Madisonia,WI,43.07305,-89.40123,280305
Madisons,WI,43.07305,-89.40123,280305
Madisonville,KY,37.32810,-87.49889,19539
Madisonville,LA,30.40436,-90.15702,813
Madisonville,TN,35.51980,-84.36353,4783
Madisonville,TX,30.94991,-95.91162,4637
Madisun,WI,43.07305,-89.40123,280305
Madras,OR,44.63345,-121.12949,6662
Madrid,IA,41.87665,-93.82328,2588
Madrid,NY,44.75034,-75.13104,757
Madrone,NM,34.59395,-106.73308,707
Madysan,WI,43.07305,-89.40123,280305
Maeser,UT,40.47718,-109.58681,3601
Magalia,CA,39.81211,-121.57831,11310
Magazine,AR,35.15092,-93.80687,823
Magdalena,NM,34.11673,-107.24393,911
Magee,MS,31.87377,-89.73369,4368
Maggie Valley,NC,35.51816,-83.09764,1251
Magna,UT,40.70911,-112.10161,26505
Magnolia,AR,33.26707,-93.23933,11669
Magnolia,KY,37.44395,-85.74357,524
Magnolia,MS,31.14323,-90.45871,2371
Magnolia,NC,34.89656,-78.05415,949
Magnolia,NJ,39.94984,-74.66071,4383
Magnolia,OH,40.65117,-81.29900,973
Magnolia,TX,30.20938,-95.75078,1828
Magnolia Springs,AL,30.39964,-87.77610,791
Magoffinsville,TX,31.75872,-106.48693,678815
Mahanoy City,PA,40.81259,-76.14160,4070
Maharishi Vedic City,IA,41.05252,-91.99490,1299
Mahinahina,HI,20.96165,-156.67423,910
Mahn-a-wau-kee Seepe,WI,43.03890,-87.90647,563531
Mahn-a-wauk-ee See-pe,WI,43.03890,-87.90647,563531
Mahn-a-waukee Seepe,WI,43.03890,-87.90647,563531
Mahn-a-waukie,WI,43.03890,-87.90647,563531
Mahn-ah-wauk Seepe,WI,43.03890,-87.90647,563531
Mahnawauk,WI,43.03890,-87.90647,563531
Mahnomen,MN,47.31524,-95.96865,1222
Mahomet,IL,40.19531,-88.40422,8056
Mahopac,NY,41.37232,-73.73346,8369
Mahtomedi,MN,45.06969,-92.95160,8116
Mahwah,NJ,41.08871,-74.14376,24062
Maiami,FL,25.77427,-80.19366,487014
Maiden,NC,35.57569,-81.21175,3369
Maine,WI,45.02716,-89.69039,2364
Maineville,OH,39.31506,-84.22077,979
Maiterie,LA,29.98409,-90.15285,138481
Maitland,FL,28.62778,-81.36312,17463
Maize,KS,37.77918,-97.46727,4362
Majami,FL,25.77427,-80.19366,487014
Majami Gardens,FL,25.94204,-80.24560,113187
Majami-Gardens,FL,25.94204,-80.24560,113187
Majamis,FL,25.77427,-80.19366,487014
Mak-Allen,TX,26.20341,-98.23001,140269
Mak-Kinni,TX,33.19762,-96.61527,162898
Makaha,HI,21.46627,-158.21037,8278
Makaha Valley,HI,21.47583,-158.19918,1341
Makaha-Ka'ena,HI,21.48356,-158.23030,9364
Makakilo,HI,21.35237,-158.08655,18248
Makakilo / Kapolei / Honokai Hale,HI,21.33740,-158.09676,46389
Makakilo City,HI,21.34694,-158.08583,15383
Makakilo-Makaiwa Hills-Kunia,HI,21.36676,-158.07326,20967
Makakilo-Makaīwa Hills-Kunia,HI,21.36676,-158.07326,20967
Makalen,TX,26.20341,-98.23001,140269
Makanda,IL,37.61755,-89.20897,545
Makawao,HI,20.85694,-156.31306,7184
Makiki / Lower Punchbowl / Tantalus,HI,21.31756,-157.83122,31434
Makini,TX,33.19762,-96.61527,162898
Makua Valley,HI,21.52021,-158.22142,3805
Malabar,FL,28.00363,-80.56561,2936
Malad City,ID,42.19159,-112.25080,2050
Malaga,CA,36.68356,-119.73375,947
Malakoff,TX,32.16960,-96.01247,2296
Malden,MA,42.42510,-71.06616,61068
Malden,MO,36.55700,-89.96648,4121
Malibu,CA,34.02577,-118.78040,12965
Malin,OR,42.01266,-121.40860,804
Mallory,WV,37.73066,-81.83790,1654
Malmstrom Air Force Base,MT,47.50549,-111.18302,3472
Malone,FL,30.95769,-85.16215,2145
Malone,NY,44.84866,-74.29490,5756
Malta,IL,41.92975,-88.86092,1152
Malta,MT,48.35972,-107.87428,1963
Malta,OH,39.64924,-81.86208,657
Malta Bend,MO,39.19335,-93.36299,251
Maltby,WA,47.80510,-122.11318,10830
Malvern,AL,31.13934,-85.51910,1446
Malvern,AR,34.36231,-92.81295,10928
Malvern,IA,41.00278,-95.58528,1117
Malvern,OH,40.69173,-81.18121,1155
Malvern,PA,40.03622,-75.51381,3430
Malverne,NY,40.67899,-73.67402,8571
Malverne Park Oaks,NY,40.63260,-73.67013,505
Mamaroneck,NY,40.94871,-73.73263,19375
Mamers,NC,35.41682,-78.93335,826
Mammoth,AZ,32.72257,-110.64065,1487
Mammoth,PA,40.20090,-79.46309,525
Mammoth Lakes,CA,37.64855,-118.97208,7946
Mammoth Spring,AR,36.49562,-91.54070,969
Mamou,LA,30.63381,-92.41930,3181
Man,WV,37.73983,-81.87762,704
Man-a-wau-kee,WI,43.03890,-87.90647,563531
Man-a-wauk-ee,WI,43.03890,-87.90647,563531
Man-na-wah-kie,WI,43.03890,-87.90647,563531
Mana'wa,WI,43.03890,-87.90647,563531
Manahawkin,NJ,39.69540,-74.25875,2303
Manana Housing,HI,21.40162,-157.98108,1655
Manasota Key,FL,26.92534,-82.35204,1229
Manasquan,NJ,40.12623,-74.04930,5815
Manassa,CO,37.17418,-105.93752,966
Manassas,VA,38.75095,-77.47527,41764
Manassas Park,VA,38.78400,-77.46971,15726
Manatans,NY,40.78343,-73.96625,1487536
Manatee Road,FL,29.51302,-82.91429,2244
Manathans,NY,40.78343,-73.96625,1487536
Manathas,NY,40.78343,-73.96625,1487536
Manathes,NY,40.78343,-73.96625,1487536
Manatte,NY,40.78343,-73.96625,1487536
Manawa,WI,44.46443,-88.91983,1316
Manawaki,WI,43.03890,-87.90647,563531
Manawaukee,WI,43.03890,-87.90647,563531
Manayaukee,WI,43.03890,-87.90647,563531
Manayunk,PA,40.02456,-75.21407,4341
Mancelona,MI,44.90223,-85.06088,1365
Mancester,NH,42.99564,-71.45479,110229
Mancesteris,NH,42.99564,-71.45479,110229
Mancestra,NH,42.99564,-71.45479,110229
Mancestro,NH,42.99564,-71.45479,110229
Manchaca,TX,30.14077,-97.83306,1133
Manchehstehr,NH,42.99564,-71.45479,110229
Manchehster,NH,42.99564,-71.45479,110229
Manchester,CT,41.77593,-72.52148,30577
Manchester,GA,32.85985,-84.61993,4095
Manchester,IA,42.48415,-91.45543,5073
Manchester,KY,37.15370,-83.76186,1401
Manchester,MD,39.66121,-76.88498,5408
Manchester,ME,44.32451,-69.86033,2563
Manchester,MI,42.15032,-84.03772,2143
Manchester,MO,38.59700,-90.50929,18229
Manchester,NH,42.99564,-71.45479,110229
Manchester,NJ,40.91677,-74.17181,147754
Manchester,NY,42.96979,-77.23026,1661
Manchester,OH,40.93700,-81.56929,2048
Manchester,PA,40.06315,-76.71830,2753
Manchester,TN,35.48174,-86.08860,10517
Manchester,VA,37.55376,-77.46026,226610
Manchester,VT,43.16369,-73.07233,740
Manchester,WA,47.55566,-122.54507,5413
Manchester,WI,43.69054,-89.04845,1020
Manchester Center,VT,43.17702,-73.05705,2120
Manchester i New Hampshire,NH,42.99564,-71.45479,110229
Manchester-by-the-Sea,MA,42.57787,-70.76894,5366
Manchestur,NH,42.99564,-71.45479,110229
Mancos,CO,37.34500,-108.28925,1380
Mancunium,NH,42.99564,-71.45479,110229
Mandan,ND,46.82666,-100.88958,21382
Mandaree,ND,47.72918,-102.67602,596
Manderson-White Horse Creek,SD,43.23508,-102.49117,626
Mandeville,LA,30.35825,-90.06563,12345
Mangham,LA,32.30904,-91.77485,647
Mango,FL,27.97974,-82.30648,11313
Mangonia Park,FL,26.76034,-80.07365,1979
Mangum,OK,34.87200,-99.50426,2910
Manhasset,NY,40.79788,-73.69957,8080
Manhasset Hills,NY,40.75927,-73.67985,3592
Manhatano,NY,40.78343,-73.96625,1487536
Manhattan,IL,41.42253,-87.98589,7400
Manhattan,KS,39.18361,-96.57167,56308
Manhattan,MT,45.85660,-111.33246,1631
Manhattan,NY,40.78343,-73.96625,1487536
Manhattan Beach,CA,33.88474,-118.41091,35818
Manhattan Valley,NY,40.79389,-73.96500,38500
Manhattanville,NY,40.78343,-73.96625,1487536
Manheim,PA,40.16343,-76.39496,4870
Manila,AR,35.88007,-90.16704,3736
Manila,CA,40.85179,-124.16229,784
Manilla,IA,41.88971,-95.23222,775
Manistee,MI,44.24445,-86.32425,6084
Manistique,MI,45.95775,-86.24625,2982
Manito,IL,40.42587,-89.77928,1527
Manitou Beach-Devils Lake,MI,41.97565,-84.28616,2019
Manitou Springs,CO,38.85971,-104.91720,5334
Manitowoc,WI,44.08861,-87.65758,33010
Mankato,KS,39.78723,-98.21005,840
Mankato,MN,44.15906,-94.00915,41044
Mankhetten,NY,40.78343,-73.96625,1487536
Manlius,NY,43.00201,-75.97686,4630
Manly,IA,43.28718,-93.20215,1310
Mannahattan,NY,40.78343,-73.96625,1487536
Mannford,OK,36.13341,-96.35446,3121
Manning,IA,41.90915,-95.06499,1472
Manning,SC,33.69516,-80.21091,4037
Mannington,WV,39.53092,-80.34342,2077
Manns Harbor,NC,35.88572,-75.76268,821
Mannsville,OK,34.18593,-96.88056,850
Manoa,HI,21.31608,-157.80423,23343
Manor,PA,40.33396,-79.67004,3299
Manor,TX,30.34076,-97.55695,7587
Manorhaven,NY,40.84316,-73.71485,6744
Manorville,NY,40.87371,-72.80788,14314
Mansfield,AR,35.05954,-94.25271,1096
Mansfield,IL,40.21142,-88.50617,870
Mansfield,LA,32.03766,-93.70018,4946
Mansfield,MA,42.03343,-71.21894,23380
Mansfield,MO,37.10672,-92.58072,1261
Mansfield,OH,40.75839,-82.51545,46830
Mansfield,PA,41.80730,-77.07747,3432
Mansfield,TX,32.56319,-97.14168,64274
Mansfield Center,CT,41.76538,-72.19813,947
Mansfield Center,MA,42.02262,-71.21808,7360
Mansfield City,CT,41.76593,-72.23369,26439
Manson,IA,42.52914,-94.53414,1615
Manson,WA,47.88486,-120.15841,1468
Mansura,LA,31.05797,-92.04901,1385
Mantachie,MS,34.32427,-88.49116,1138
Manteca,CA,37.79743,-121.21605,75448
Manteno,IL,41.25059,-87.83143,8999
Manteo,NC,35.90823,-75.67573,1388
Mantgomery,AL,32.36681,-86.29997,195287
Manti,UT,39.26830,-111.63686,3353
Mantison,WI,43.07305,-89.40123,280305
Manton,MI,44.41084,-85.39894,1371
Mantorville,MN,44.06913,-92.75575,1200
Mantsester,NH,42.99564,-71.45479,110229
Mantua,OH,41.28394,-81.22399,1021
Mantua,PA,39.96261,-75.19129,6829
Mantua,UT,41.49577,-111.94383,732
Mantua,VA,38.85372,-77.25943,7135
Manvel,TX,29.46274,-95.35799,7950
Manville,NJ,40.54094,-74.58766,10429
Many,LA,31.56878,-93.48406,2790
Many Farms,AZ,36.35278,-109.61789,1348
Manzanita,OR,45.71844,-123.93514,622
Maple Bluff,WI,43.11833,-89.37956,1340
Maple Gardens,MO,39.09973,-94.57857,475378
Maple Glen,PA,40.01563,-79.97672,7635
Maple Grove,MN,45.07246,-93.45579,68385
Maple Grove,WI,44.18944,-87.92371,980
Maple Heights,OH,41.41533,-81.56596,22631
Maple Heights-Lake Desire,WA,47.44413,-122.09736,3152
Maple Hill,KS,39.08472,-96.02805,621
Maple Lake,MN,45.22913,-94.00192,2092
Maple Park,IL,41.90753,-88.59925,1308
Maple Plain,MN,45.00719,-93.65579,1785
Maple Rapids,MI,43.10475,-84.69194,678
Maple Ridge,OH,40.92311,-81.05093,761
Maple Shade,NJ,39.95261,-74.99239,19077
Maple Valley,WA,47.39272,-122.04641,25686
Maplesville,AL,32.78897,-86.87353,704
Mapleton,IA,42.16582,-95.79306,1214
Mapleton,ME,46.68199,-68.16281,683
Mapleton,MN,43.92885,-93.95606,1731
Mapleton,ND,46.88914,-97.05259,875
Mapleton,UT,40.13023,-111.57853,9232
Maplewood,MN,44.95302,-92.99522,40567
Maplewood,MO,38.61255,-90.32456,7945
Maplewood,NJ,40.73121,-74.27348,25008
Maplewood,WA,47.40176,-122.55707,5138
Maquoketa,IA,42.06891,-90.66569,5989
Mar-Mac,NC,35.33488,-78.05582,3615
Marana,AZ,32.43674,-111.22538,41315
Marathon,FL,24.71375,-81.09035,8750
Marathon,NY,42.44174,-76.03215,889
Marathon,WI,44.92913,-89.84040,1524
Marble,MN,47.32049,-93.29854,693
Marble Cliff,OH,39.98673,-83.06157,584
Marble Falls,AR,36.08425,-93.14998,781
Marble Falls,TX,30.57841,-98.27507,6281
Marble Hill,MO,37.30589,-89.97038,1482
Marblehead,MA,42.50010,-70.85783,19808
Marblehead,OH,41.54033,-82.73546,888
Marbleton,WY,42.55355,-110.10932,1090
Marbletown,NY,41.88343,-74.11320,5544
Marbury,AL,32.70124,-86.47109,1418
Marceline,MO,39.71197,-92.94825,2154
Marcellus,MI,42.02588,-85.81556,1157
Marcellus,NY,42.98284,-76.34049,1773
March Air Force Base,CA,33.89209,-117.26310,1159
Marco,FL,25.97260,-81.72898,14879
Marco Island,FL,25.94121,-81.71842,17690
Marcus,IA,42.82582,-95.80751,1070
Marcus Hook,PA,39.81928,-75.41853,2397
Mardela Springs,MD,38.45984,-75.75910,350
Marechkawick,NY,40.65010,-73.94958,2736074
Marehna-Vali,CA,33.93752,-117.23059,204198
Marengo,IA,41.79806,-92.07074,2513
Marengo,IL,42.24863,-88.60843,7503
Marengo,IN,38.36923,-86.34359,811
Marengo,OH,40.40089,-82.81073,346
Marfa,TX,30.30973,-104.02134,1733
Margaret,AL,33.68621,-86.47498,4554
Margaretville,NY,42.14870,-74.64821,577
Margate,FL,26.24453,-80.20644,57234
Margate City,NJ,39.32789,-74.50349,6237
Marianna,AR,34.77371,-90.75761,3766
Marianna,FL,30.77436,-85.22687,9100
Marianne,PA,41.24645,-79.42893,1167
Mariaville Lake,NY,42.82480,-74.12874,722
Maribel,WI,44.27638,-87.80731,344
Maricopa,AZ,33.05811,-112.04764,48602
Maricopa,CA,35.05886,-119.40095,1192
Mariemont,OH,39.14506,-84.37438,3426
Marienville,PA,41.46895,-79.12310,3137
Marietta,GA,33.95260,-84.54993,59067
Marietta,OH,39.41535,-81.45484,13900
Marietta,OK,33.93704,-97.11668,2729
Marietta,PA,40.05704,-76.55219,2608
Marietta,WA,48.78705,-122.58045,2766
Marietta-Alderwood,WA,48.78965,-122.55369,3906
Marin City,CA,37.86854,-122.50914,2666
Marina,CA,36.68440,-121.80217,21229
Marina del Rey,CA,33.98162,-118.45371,8866
Marine,IL,38.78644,-89.77759,935
Marine City,MI,42.71948,-82.49213,4143
Marine Corps Base Hawaii - MCBH,HI,21.44336,-157.74981,9517
Marine on Saint Croix,MN,45.19806,-92.77111,689
Mariner's Ridge,HI,21.28812,-157.70370,1464
Mariners Harbor,NY,40.63677,-74.15875,19905
Marinette,WI,45.09998,-87.63066,10799
Maringouin,LA,30.49130,-91.51955,1061
Marion,AL,32.63235,-87.31917,3447
Marion,AR,35.21453,-90.19648,12292
Marion,IA,42.03417,-91.59768,37330
Marion,IL,37.73061,-88.93313,17803
Marion,IN,40.55837,-85.65914,29081
Marion,KS,38.34835,-97.01725,1842
Marion,KY,37.33283,-88.08113,2986
Marion,LA,32.90152,-92.24208,755
Marion,MA,41.70010,-70.76281,5213
Marion,MI,44.10251,-85.14698,852
Marion,MS,32.41736,-88.64782,1574
Marion,MT,48.10551,-114.66319,886
Marion,NC,35.68401,-82.00927,7861
Marion,NY,43.14340,-77.18915,1511
Marion,OH,40.58867,-83.12852,36363
Marion,PA,39.85731,-77.69527,953
Marion,SC,34.17822,-79.40061,6714
Marion,SD,43.42304,-97.26062,767
Marion,TX,29.57134,-98.14029,1111
Marion,UT,40.67745,-111.28102,685
Marion,VA,36.83484,-81.51484,5957
Marion,WI,44.67081,-88.88927,1220
Marion Center,MA,41.70424,-70.76286,1111
Marion Heights,PA,40.80425,-76.46495,605
Marion Oaks,FL,29.00859,-82.18315,19034
Marionville,MO,37.00311,-93.63742,2189
Mariposa,CA,37.48494,-119.96628,2173
Marissa,IL,38.25005,-89.75010,1856
Mark,IL,41.26448,-89.25009,532
Marked Tree,AR,35.53286,-90.42066,2501
Markesan,WI,43.70720,-88.99011,1417
Markham,IL,41.59365,-87.69477,12682
Markham,TX,28.96026,-96.06524,1082
Markle,IN,40.82462,-85.33884,1095
Markleville,IN,39.97782,-85.61470,519
Marks,MS,34.25683,-90.27298,1581
Marksville,LA,31.12797,-92.06624,5533
Marlboro,NJ,40.31539,-74.24626,40191
Marlboro,NY,41.60565,-73.97153,3669
Marlboro Meadows,MD,38.83622,-76.71497,3672
Marlboro Village,MD,38.83054,-76.76965,9438
Marlborough,MA,42.34593,-71.55229,39818
Marlborough,MO,38.57033,-90.33706,2191
Marlborough,NH,42.90425,-72.20786,1094
Marlette,MI,43.32697,-83.08022,1801
Marlin,PA,40.67842,-76.24522,661
Marlin,TX,31.30629,-96.89804,5682
Marlinton,WV,38.22345,-80.09451,1029
Marlow,NH,43.11591,-72.19703,796
Marlow,OK,34.64813,-97.95809,4594
Marlow Heights,MD,38.83345,-76.95164,5618
Marlton,MD,38.77373,-76.78997,9031
Marlton,NJ,39.89122,-74.92183,10133
Marmaduke,AR,36.18701,-90.38316,1216
Marmet,WV,38.24538,-81.56706,1450
Marne,OH,40.07118,-82.30932,783
Maroa,IL,40.03643,-88.95703,1739
Marquette,KS,38.55556,-97.83366,622
Marquette,MI,46.54354,-87.39542,21297
Marquette Heights,IL,40.61754,-89.60038,2742
Marrero,LA,29.89937,-90.10035,33141
Marriott-Slaterville,UT,41.25161,-112.02550,1744
Marrowstone,WA,48.05315,-122.68933,844
Mars,PA,40.69590,-80.01173,1658
Mars Hill,ME,46.51588,-67.86641,980
Mars Hill,NC,35.82650,-82.54930,2256
Marseilles,IL,41.33087,-88.70813,4963
Marshall,AR,35.90896,-92.63127,1300
Marshall,IL,39.39143,-87.69364,3880
Marshall,MI,42.27226,-84.96331,7045
Marshall,MN,44.44690,-95.78835,13652
Marshall,MO,39.12308,-93.19687,13039
Marshall,NC,35.79733,-82.68403,876
Marshall,TX,32.54487,-94.36742,23820
Marshall,VA,38.86484,-77.85777,1480
Marshall,WI,43.16833,-89.06678,3927
Marshall Creek,TX,33.01679,-97.20863,504
Marshallton,PA,40.78675,-76.53940,1441
Marshalltown,IA,42.04943,-92.90798,27620
Marshallville,GA,32.45626,-83.94019,1333
Marshallville,OH,40.90228,-81.73402,760
Marshfield,MA,42.09177,-70.70559,4335
Marshfield,ME,44.73313,-67.47749,514
Marshfield,MO,37.33866,-92.90712,7138
Marshfield,WI,44.66885,-90.17180,18620
Marshfield Hills,MA,42.14594,-70.73976,2356
Marshs Landing,CA,38.00492,-121.80579,110542
Marshville,NC,34.98849,-80.36701,2638
Marsing,ID,43.54544,-116.81320,1287
Marston,MO,36.51895,-89.61258,477
Marstons Mills,MA,41.65622,-70.41614,8017
Mart,TX,31.54239,-96.83360,1910
Martha Lake,WA,47.85093,-122.23930,15473
Marthasdale,GA,33.74900,-84.38798,510823
Marthasville,GA,33.74900,-84.38798,510823
Marthasville,MO,38.62838,-91.05764,1152
Martin,KY,37.57288,-82.75266,602
Martin,LA,32.08544,-93.22017,562
Martin,SD,43.17250,-101.73265,1061
Martin,TN,36.34340,-88.85034,10959
Martin City,MT,48.39163,-114.03817,500
Martin Lake,MN,45.38108,-93.09494,933
Martindale,TX,29.84550,-97.84084,1216
Martinez,CA,38.01937,-122.13413,38137
Martinez,GA,33.51736,-82.07567,35795
Martins Additions,MD,38.97928,-77.06942,933
Martins Creek,PA,40.78343,-75.18629,631
Martins Ferry,OH,40.09591,-80.72453,6786
Martinsburg,PA,40.31119,-78.32418,1911
Martinsburg,WV,39.45621,-77.96389,17700
Martinsville,IL,39.33559,-87.88198,1135
Martinsville,IN,39.42783,-86.42833,11690
Martinsville,NJ,40.60121,-74.55905,11980
Martinsville,VA,36.69153,-79.87254,13645
Marvell,AR,34.55566,-90.91289,1047
Marvin,NC,34.99182,-80.81479,6181
Mary Esther,FL,30.41015,-86.66509,4238
Maryland City,MD,39.09205,-76.81775,16093
Maryland Heights,MO,38.71311,-90.42984,27389
Maryland Junction,WV,39.63259,-78.78446,954
Marysville,CA,39.14573,-121.59135,12216
Marysville,KS,39.84111,-96.64724,3323
Marysville,MI,42.91253,-82.48686,9757
Marysville,OH,40.23645,-83.36714,22817
Marysville,PA,40.34259,-76.92997,2535
Marysville,WA,48.05176,-122.17708,66773
Maryvale,AZ,33.50199,-112.17765,208189
Maryvale Village,AZ,33.50199,-112.17765,208189
Maryville,IL,38.72366,-89.95593,7902
Maryville,MO,40.34610,-94.87247,11879
Maryville,TN,35.75647,-83.97046,28464
Masaryktown,FL,28.44167,-82.45704,1040
Mascot,TN,36.06120,-83.74573,2411
Mascotte,FL,28.57833,-81.88675,5473
Mascoutah,IL,38.49033,-89.79315,7975
Mashpee,MA,41.64844,-70.48114,14834
Mashpee Neck,MA,41.61011,-70.46475,1000
Mason,CA,34.14251,-118.25508,201020
Mason,MI,42.57920,-84.44358,8427
Mason,NH,42.74370,-71.76896,1222
Mason,OH,39.36006,-84.30994,32662
Mason,TN,35.41175,-89.53285,1597
Mason,TX,30.74879,-99.23061,2139
Mason,WV,39.02175,-82.02903,942
Mason City,IA,43.15357,-93.20104,27366
Mason City,IL,40.20227,-89.69816,2180
Masonboro,NC,34.17934,-77.84748,14826
Masontown,PA,39.84674,-79.89978,3399
Masontown,WV,39.55231,-79.79784,546
Masonville,KY,37.67505,-87.03472,1014
Maspeth,NY,40.72316,-73.91264,48325
Massac,KY,37.02900,-88.68600,4505
Massanetta Springs,VA,38.40040,-78.83419,4833
Massanutten,VA,38.40957,-78.73780,2291
Massapequa,NY,40.68066,-73.47429,21685
Massapequa Park,NY,40.68038,-73.45512,17232
Massena,NY,44.92810,-74.89186,10629
Massillon,OH,40.79672,-81.52151,32252
Masthope,PA,41.53592,-75.02822,685
Mastic,NY,40.80204,-72.84094,15481
Mastic Beach,NY,40.76677,-72.85205,14841
Masury,OH,41.21117,-80.53785,2064
Matador,TX,34.01202,-100.82208,581
Matagorda,TX,28.69082,-95.96746,503
Matamoras,PA,40.44009,-76.93331,2603
Matawan,NJ,40.41483,-74.22959,8853
Matfield Green,KS,38.15918,-96.56057,45
Matheny,CA,36.17066,-119.35158,1212
Matheny,WV,37.66483,-81.60039,531
Mather,PA,39.93480,-80.07367,737
Matherville,IL,41.25976,-90.60791,684
Mathews,AL,32.26542,-86.00385,593
Mathews,LA,29.68632,-90.54675,2209
Mathews,VA,37.43708,-76.31994,555
Mathis,TX,28.09446,-97.82805,5037
Mathiston,MS,33.54012,-89.12423,676
Matildaville,AL,33.20984,-87.56917,111338
Matinecock,NY,40.87621,-73.57651,810
Matlacha,FL,26.62980,-82.07092,677
Matoaca,VA,37.23043,-77.47749,2403
Mattapan,MA,42.27232,-71.08700,36299
Mattapoisett,MA,41.65844,-70.81615,6378
Mattapoisett Center,MA,41.66595,-70.80720,2915
Mattawa,WA,46.73791,-119.90282,4548
Mattawamkeag,ME,45.51367,-68.35447,858
Mattawan,MI,42.20948,-85.78445,1947
Matteson,IL,41.50392,-87.71310,19195
Matthaeopolis,CA,37.56299,-122.32553,103536
Matthews,IN,40.38865,-85.49942,568
Matthews,MO,36.75922,-89.58675,628
Matthews,NC,35.11681,-80.72368,30678
Mattituck,NY,40.99121,-72.53425,4219
Mattoon,IL,39.48309,-88.37283,18113
Mattydale,NY,43.09784,-76.14520,6446
Maud,OK,35.13036,-96.77585,1076
Maud,TX,33.33290,-94.34270,1071
Maugansville,MD,39.69287,-77.74472,3071
Mauldin,SC,34.77873,-82.31012,25135
Maumee,OH,41.56283,-83.65382,13940
Maumelle,AR,34.86676,-92.40432,17931
Maunahwauke,WI,43.03890,-87.90647,563531
Maunawili,HI,21.37278,-157.77056,3697
Maurertown,VA,38.92983,-78.46362,770
Maurice,LA,30.10854,-92.12457,1266
Mauriceville,TX,30.20354,-93.86628,3252
Maury,NC,35.48211,-77.58608,1685
Maury City,TN,35.81480,-89.22562,675
Mauston,WI,43.79719,-90.07735,4374
Max Meadows,VA,36.97040,-80.94953,562
